"","reads","MGRASTid","trt","rep","Acetobacteraceae","Achnanthaceae","Acidaminococcaceae","Acidimicrobiaceae","Acidithiobacillaceae","Acidobacteriaceae","Acidothermaceae","Actinomycetaceae","Aeromonadaceae","Alcaligenaceae","Alcanivoracaceae","Alicyclobacillaceae","Alteromonadaceae","Alvinellidae","Amaranthaceae","Amphipleuraceae","Anaplasmataceae","Anthocerotaceae","Aquificaceae","Araceae","Araucariaceae","Arecaceae","Asteraceae","Aurantimonadaceae","Bacillaceae","Bacillariaceae","Bacteriovoracaceae","Bacteroidaceae","Bangiaceae","Bartonellaceae","Bdellovibrionaceae","Beijerinckiaceae","Betulaceae","Beutenbergiaceae","Bifidobacteriaceae","Bogoriellaceae","Bradyrhizobiaceae","Brassicaceae","Brevibacteriaceae","Brucellaceae","Burkholderiaceae","Buxaceae","Caligidae","Campylobacteraceae","Carnobacteriaceae","Catenulaceae","Catenulisporaceae","Caulobacteraceae","Cellulomonadaceae","Ceramiaceae","Characeae","Chattonellaceae","Chlamydomonadaceae","Chlorellaceae","Chlorobiaceae","Chloroflexaceae","Chromatiaceae","Cibotiaceae","Clostridiaceae","Clostridiales.Family.XI..Incertae.Sedis","Clostridiales.Family.XIV..Incertae.Sedis","Clostridiales.Family.XVII..Incertae.Sedis","Clostridiales.Family.XVIII..Incertae.Sedis","Cohaesibacteraceae","Coleochaetaceae","Colwelliaceae","Comamonadaceae","Compsopogonaceae","Conexibacteraceae","Corallinaceae","Corynebacteriaceae","Coscinodiscaceae","Coxiellaceae","Crenotrichaceae","Cyanidiaceae","Cyanophoraceae","Cyatheaceae","Cycadaceae","Cystobacteraceae","Cytophagaceae","Deferribacteraceae","Deinococcaceae","Dennstaedtiaceae","Dermabacteraceae","Dermacoccaceae","Dermatophilaceae","Desmidiaceae","Desulfobacteraceae","Desulfobulbaceae","Desulfohalobiaceae","Desulfomicrobiaceae","Desulfovibrionaceae","Desulfurellaceae","Desulfurobacteriaceae","Desulfuromonadaceae","Dinophysiaceae","Dioscoreaceae","Ectothiorhodospiraceae","Enterobacteriaceae","Enterococcaceae","Ericaceae","Erysipelotrichaceae","Erythrobacteraceae","Eubacteriaceae","Fagaceae","Fibrobacteraceae","Flammeovirgaceae","Flavobacteriaceae","Fontinalaceae","Fragilariaceae","Frankiaceae","Funariaceae","Fusobacteriaceae","Gallionellaceae","Gelidiaceae","Gemmatimonadaceae","Geobacteraceae","Geodermatophilaceae","Gigartinaceae","Glaucocystaceae","Gloeochaetaceae","Glycomycetaceae","Gnetaceae","Gordoniaceae","Grimmiaceae","Hahellaceae","Halanaerobiaceae","Halomonadaceae","Halothiobacillaceae","Helicobacteraceae","Heliobacteriaceae","Hemiaulaceae","Herpetosiphonaceae","Holosporaceae","Hominidae","Hydridae","Hydrogenophilaceae","Hydrogenothermaceae","Hyphomicrobiaceae","Hyphomonadaceae","Intrasporangiaceae","Jonesiaceae","Kineosporiaceae","Klebsormidiaceae","Kofleriaceae","Ktedonobacteraceae","Lachnospiraceae","Lactobacillaceae","Lamiaceae","Legionellaceae","Lepidoziaceae","Leptospiraceae","Listeriaceae","Lophocoleaceae","Lycopodiaceae","Marattiaceae","Marchantiaceae","Mariprofundaceae","Melosiraceae","Mesodiniidae","Mesostigmataceae","Methanobacteriaceae","Methylobacteriaceae","Methylococcaceae","Methylocystaceae","Methylophilaceae","Microbacteriaceae","Micrococcaceae","Micromonosporaceae","Moraxellaceae","Musaceae","Mycobacteriaceae","Myxococcaceae","Nakamurellaceae","Nannocystaceae","Nautiliaceae","Naviculaceae","Neisseriaceae","Neodiplogasteridae","Nitrosomonadaceae","Nitrospiraceae","Nocardiaceae","Nocardioidaceae","Nocardiopsaceae","Noelaerhabdaceae","Nostocaceae","Nymphaeaceae","Oceanospirillaceae","Oleaceae","Oleiphilaceae","Opitutaceae","Oscillochloridaceae","Oxalidaceae","Oxalobacteraceae","Paenibacillaceae","Passifloraceae","Pasteurellaceae","Paulinellidae","Pavlovaceae","Pelliaceae","Pelobacteraceae","Peptococcaceae","Peptostreptococcaceae","Phaeodactylaceae","Phyllobacteriaceae","Pinaceae","Piscirickettsiaceae","Plagiochilaceae","Planctomycetaceae","Planococcaceae","Plectosphaerellaceae","Poaceae","Podocarpaceae","Polyangiaceae","Polypodiaceae","Polytrichaceae","Porphyridiaceae","Porphyromonadaceae","Pottiaceae","Prevotellaceae","Prochlorococcaceae","Promicromonosporaceae","Propionibacteriaceae","Prymnesiaceae","Pseudoalteromonadaceae","Pseudolepicoleaceae","Pseudomonadaceae","Pseudonocardiaceae","Pteridaceae","Ptychomitriaceae","Puniceicoccaceae","Pycnococcaceae","Pyrenomonadaceae","Rarobacteraceae","Rhinotermitidae","Rhizobiaceae","Rhizosoleniaceae","Rhodellaceae","Rhodobacteraceae","Rhodobiaceae","Rhodocyclaceae","Rhodomelaceae","Rhodospirillaceae","Rhodothermaceae","Rickettsiaceae","Rivulariaceae","Rubrobacteraceae","Ruminococcaceae","Sanguibacteraceae","Saprospiraceae","Saururaceae","Scapaniaceae","Scenedesmaceae","Scytonemataceae","Segniliparaceae","Selaginellaceae","Shewanellaceae","Sinobacteraceae","Solanaceae","Solibacteraceae","Sphaerobacteraceae","Sphagnaceae","Sphingobacteriaceae","Sphingomonadaceae","Spirillaceae","Spirochaetaceae","Staphylococcaceae","Stauroneidaceae","Streptococcaceae","Streptomycetaceae","Streptosporangiaceae","Stylonemataceae","Synergistaceae","Syntrophaceae","Syntrophobacteraceae","Syntrophomonadaceae","Takakiaceae","Tetraphidaceae","Thalassionemataceae","Thermaceae","Thermoactinomycetaceae","Thermoanaerobacteraceae","Thermoanaerobacterales.Family.III..Incertae.Sedis","Thermodesulfobacteriaceae","Thermodesulfobiaceae","Thermoleophilaceae","Thermomonosporaceae","Thermotogaceae","Thioalkalispiraceae","Thiotrichaceae","Thoreaceae","Trichocomaceae","Trichomonadidae","Trueperaceae","Trypanosomatidae","Tsukamurellaceae","Ursidae","Ustilaginaceae","Vaucheriaceae","Veillonellaceae","Verrucomicrobia.subdivision.3","Verrucomicrobiaceae","Vesicomyidae","Vibrionaceae","Victivallaceae","Vitaceae","Volvocaceae","Williamsiaceae","Xanthobacteraceae","Xanthomonadaceae","Zygnemataceae","Acholeplasmataceae","Aerococcaceae","Aneuraceae","Apiaceae","Apocynaceae","Aristolochiaceae","Berberidaceae","Blattabacteriaceae","Candidatus.Brocadiaceae","Cardiobacteriaceae","Chlamydiaceae","Chlorodendraceae","Clostridiales.Family.XII..Incertae.Sedis","Coriobacteriaceae","Criblamydiaceae","Cyclobacteriaceae","Dictyoglomaceae","Dietziaceae","Euglenaceae","Euphorbiaceae","Fabaceae","Francisellaceae","Fucaceae","Halobacteriaceae","Herpesviridae","Hydnoraceae","Idiomarinaceae","Isoetaceae","Leptotrichiaceae","Leuconostocaceae","Methanosarcinaceae","Mycoplasmataceae","Parachlamydiaceae","Phakopsoraceae","Rhabditidae","Rhodochaetaceae","Rikenellaceae","Rutaceae","Schisandraceae","Simkaniaceae","Spiroplasmataceae","Thalassiosiraceae","Thermomicrobiaceae","Waddliaceae","Amborellaceae","Berberidopsidaceae","Brachyspiraceae","Cannabaceae","Convolvulaceae","Crossosomataceae","Cupressaceae","Dilleniaceae","Equisetaceae","Ginkgoaceae","Lemaneaceae","Magnoliaceae","Moraceae","Ophiostomataceae","Orobanchaceae","Psilotaceae","Ranunculaceae","Sordariaceae","Succinivibrionaceae","Udoteaceae","Anacardiaceae","Cucurbitaceae","Geraniaceae","Methanocaldococcaceae","Plantaginaceae","Siphoviridae","Winteraceae"
"71",1013,"mgm4455808.3","soil","shrubland",7,0,0,42,5,0,0,0,0,6,0,1,8,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,2,0,6,0,0,7,0,10,0,1,11,16,0,2,0,0,0,3,10,12,0,0,0,2,0,0,0,12,0,6,0,5,0,0,0,0,0,25,0,57,0,1,0,7,0,0,0,0,0,8,9,0,0,1,0,0,0,0,2,1,0,0,11,0,0,0,0,0,27,3,3,0,9,1,0,1,1,19,4,0,0,2,1,0,1,0,10,11,4,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,6,6,52,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,4,4,4,1,6,8,29,0,0,8,13,0,1,0,0,0,0,5,3,1,22,3,0,4,0,0,0,0,1,4,0,4,5,0,1,0,0,0,0,3,1,0,8,0,0,1,0,6,1,0,0,12,0,0,0,0,4,0,0,2,0,0,0,0,0,42,0,1,0,0,0,2,0,2,0,0,7,1,1,0,8,0,0,6,113,1,0,0,0,0,2,0,2,0,0,0,0,38,0,0,1,24,0,0,0,0,0,13,4,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,8,0,0,7,1,0,0,0,0,0,0,3,1,0,3,0,8,0,0,19,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",1112,"mgm4455809.3","soil","soil",1,0,0,15,14,18,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,160,0,1,0,0,0,1,1,0,0,26,0,34,0,0,0,10,0,1,1,0,0,0,21,0,0,2,0,0,0,0,0,20,0,21,1,0,0,0,0,0,0,23,0,9,0,3,0,9,1,0,0,0,0,4,4,6,0,0,0,0,0,0,5,4,7,7,24,0,0,2,0,0,5,4,0,1,38,0,0,0,0,0,10,0,0,1,0,0,0,0,0,82,0,0,0,1,0,0,0,0,0,8,7,4,0,1,0,0,0,0,0,0,0,25,0,1,0,0,0,2,0,7,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,13,19,0,0,4,1,0,0,20,16,0,1,0,0,1,0,0,3,8,2,1,0,0,0,0,0,0,4,0,0,3,2,0,0,0,2,0,2,25,5,0,3,0,0,0,0,8,0,2,0,17,0,0,0,0,0,4,0,7,6,0,0,0,3,11,0,0,0,0,0,1,3,5,0,0,0,0,14,0,13,4,5,0,0,2,0,0,0,0,0,0,1,0,0,0,1,38,2,0,0,14,0,2,0,0,0,11,1,0,0,0,0,0,0,0,0,0,2,13,0,0,3,4,6,0,0,2,0,2,1,2,0,0,0,1,0,4,13,6,0,0,0,36,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",1271,"mgm4455810.3","soil","forest soil",12,0,0,24,4,68,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,1,4,0,0,1,0,16,0,1,1,49,0,2,1,0,0,0,20,13,0,0,0,0,0,0,0,3,0,33,0,0,0,0,5,1,0,14,0,11,0,2,0,5,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,1,5,2,0,2,0,0,16,2,0,0,3,1,0,0,0,0,2,0,0,1,0,1,0,0,52,1,0,0,0,0,0,1,0,0,0,6,9,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,30,1,35,23,20,0,0,37,11,0,2,0,0,3,0,4,0,3,13,0,0,5,0,1,0,0,0,0,0,3,12,0,17,2,2,0,0,10,1,0,3,2,0,1,0,104,0,1,0,18,0,0,0,0,0,1,0,1,2,0,0,0,2,2,0,0,0,0,0,0,3,6,0,0,0,2,3,0,6,0,1,6,0,0,0,0,0,2,0,0,0,0,1,0,0,124,0,0,71,11,1,0,0,0,0,18,16,0,4,0,2,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,6,0,0,0,0,1,0,2,7,0,1,1,0,13,0,0,0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",791,"mgm4455811.3","soil","soil",36,0,0,18,11,1,0,0,0,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,4,0,2,13,0,24,0,0,43,24,0,0,0,0,6,2,5,6,0,0,0,2,0,0,0,14,0,0,0,5,0,0,0,0,0,12,0,30,0,0,1,6,0,0,0,0,0,5,12,0,0,0,0,0,1,0,0,0,0,3,17,0,0,1,0,0,4,1,16,0,1,0,0,0,0,22,1,0,0,2,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,15,3,0,0,1,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,6,8,1,0,7,8,6,0,0,8,4,0,0,0,0,1,0,1,5,11,14,4,0,14,0,0,0,0,0,1,0,23,1,0,7,0,0,0,2,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,21,0,0,0,0,0,0,4,2,0,0,0,0,1,0,10,1,0,0,25,0,0,0,0,0,0,0,1,0,2,0,0,38,6,0,5,12,0,1,0,0,0,8,4,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",1121,"mgm4455812.3","soil","soil",9,0,0,26,10,139,0,0,0,6,0,5,5,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,1,0,5,0,0,12,0,69,0,1,0,12,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,20,0,0,2,4,0,0,0,2,0,14,0,14,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,10,1,0,0,6,0,0,0,0,0,7,0,0,10,3,0,0,0,60,1,1,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,2,2,0,20,0,0,0,0,0,0,0,0,0,0,0,1,4,6,25,3,6,3,0,0,0,9,1,0,0,0,0,2,0,9,0,9,5,0,0,0,0,0,0,0,4,0,0,11,4,0,67,0,2,0,0,2,2,0,3,0,0,0,1,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,7,5,0,0,1,0,0,5,1,3,0,0,0,2,0,0,14,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,240,0,0,9,20,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,0,0,2,0,0,0,0,4,1,0,1,2,21,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",1127,"mgm4455813.3","soil","soil",4,0,0,12,18,205,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,6,0,51,0,2,1,44,0,0,1,0,0,2,14,3,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,14,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,72,0,6,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,3,1,0,0,34,1,0,0,0,0,1,0,0,0,7,2,1,1,0,0,0,0,0,2,0,0,10,0,0,95,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,6,0,0,0,0,0,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,8,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,236,0,0,18,7,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,2,0,0,0,0,0,1,4,0,0,2,0,7,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",654,"mgm4455814.3","soil","soil",1,0,0,9,10,130,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,21,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,2,2,1,0,1,0,2,3,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,2,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,10,1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,151,0,0,0,2,0,0,0,0,0,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",1555,"mgm4455815.3","soil","forest soil",16,0,0,69,3,198,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,45,0,4,1,0,31,0,1,0,26,0,0,0,0,0,0,35,8,0,0,0,0,0,0,0,14,0,33,0,1,0,0,0,0,0,3,0,45,0,1,0,3,1,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,7,0,0,0,0,0,0,0,0,0,18,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,3,66,3,0,0,0,0,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,1,0,33,0,4,6,3,0,0,74,6,0,0,0,0,0,0,0,0,9,0,2,0,1,0,1,0,0,0,0,0,24,1,0,10,0,0,1,0,0,2,0,1,0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0,0,3,52,0,0,0,0,0,0,0,10,0,0,0,0,2,0,18,0,0,2,1,15,2,0,0,0,0,0,0,0,0,0,0,440,0,0,44,11,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,4,0,0,0,1,11,1,0,0,1,0,0,6,0,0,5,0,1,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",1042,"mgm4455816.3","soil","forest soil",15,0,0,30,5,14,6,0,0,7,3,2,1,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,22,0,0,12,0,26,0,2,2,40,0,3,0,0,0,0,13,2,1,0,1,0,0,0,0,14,0,4,1,0,0,0,0,0,0,19,0,39,0,0,0,13,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,3,2,17,0,0,3,0,0,6,1,0,1,5,2,0,0,0,4,19,0,0,7,0,0,0,0,15,7,6,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,0,0,0,0,0,5,2,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,0,10,9,35,0,0,25,2,0,0,0,0,0,0,0,11,7,45,0,0,4,0,0,0,0,3,1,0,42,1,0,0,0,0,2,0,6,0,0,5,0,0,0,0,31,0,5,0,5,0,0,0,0,0,0,0,2,0,1,0,0,1,56,0,0,0,0,0,0,11,7,0,0,2,2,0,0,11,0,0,0,8,1,0,4,0,0,0,1,4,0,1,0,0,94,0,0,34,30,0,2,0,0,0,18,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,3,0,3,0,1,0,12,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",1652,"mgm4455817.3","soil","tropical soil",2,0,0,9,33,209,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,5,0,0,7,0,39,0,0,18,35,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,21,0,24,2,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,10,2,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,443,0,2,0,0,0,0,0,0,0,0,0,1,4,1,52,2,0,0,6,0,0,2,10,0,1,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,12,0,0,1,0,0,9,0,0,0,0,2,2,0,3,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,4,6,0,0,1,0,1,0,27,1,4,0,0,4,0,0,0,0,0,0,1,0,0,0,1,366,0,0,0,4,0,2,0,0,0,5,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,1,0,8,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",1180,"mgm4455818.3","soil","soil",5,0,0,16,8,108,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,166,0,0,0,33,0,0,0,0,0,0,16,5,0,0,0,2,0,0,0,18,0,3,0,0,0,0,0,0,0,9,0,11,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,12,3,0,2,2,1,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,4,0,5,0,0,0,0,2,0,0,0,62,0,2,0,0,0,0,0,0,0,0,0,0,2,4,25,3,0,0,2,0,0,101,3,0,1,0,0,1,0,0,0,3,0,3,2,0,0,0,0,0,4,0,0,4,1,0,100,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,1,0,0,0,1,7,0,0,0,0,0,0,4,8,0,0,4,1,2,0,17,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,171,0,0,9,6,0,0,1,0,0,27,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,2,0,5,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",83,"mgm4455819.3","soil","shrubland",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
